t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
56,HK.MHImain,2020-07-27 09:21:00,24901.0,24921.0,24928.0,24882.0,674,16787176.0,0.0,0.0,24902.0,0,,0.0007629909244237787,24947.45053307559,24764.54946692441,24856.0,70.71238702364644,47.81453204957364,45.7957099481456,25.3648709246531,0.0,0.0,82.91552000917328,85.45752279627409,24910.333333333332,24802.52564102564,22.298816568047467,322.3121489540445,0.0
57,HK.MHImain,2020-07-27 09:24:00,24924.0,24900.0,24927.0,24885.0,530,13198242.0,0.0,0.0,24921.0,0,,-0.0008426628144938553,24960.041086252746,24784.758913747257,24872.4,75.16288735891067,56.93065048601932,36.4644737457827,25.3648709246531,0.0,0.0,76.49521392481344,80.5939865496219,24904.0,24807.52564102564,26.009861932938712,247.27635802937468,0.0
58,HK.MHImain,2020-07-27 09:27:00,24899.0,24922.0,24934.0,24897.0,556,13855354.0,0.0,0.0,24900.0,0,,0.0008835341365462934,24967.705301824513,24818.694698175488,24893.2,82.68426002631531,65.51518699945132,34.338146053727996,25.3648709246531,0.0,0.0,80.37889300030837,79.92987564476503,24917.666666666668,24813.11538461538,31.040433925046763,224.5485835319361,0.0
59,HK.MHImain,2020-07-27 09:30:00,24923.0,24942.0,24944.0,24906.0,644,16052907.0,0.0,0.0,24922.0,0,,0.0008025038118930627,24948.114166107138,24886.685833892865,24917.4,91.4443046682718,74.15822622239148,34.57215689176064,25.3648709246531,0.0,0.0,84.75691232397988,80.54367308303388,24930.666666666668,24819.33333333333,36.64102564102289,202.56589689762365,0.0
60,HK.MHImain,2020-07-27 09:33:00,24939.0,24880.0,24960.0,24874.0,2488,62002118.0,0.0,0.0,24942.0,0,,-0.002485766979392179,24955.36980056372,24870.63019943628,24913.0,78.04425306009216,75.45356850162504,5.181369116934235,25.3648709246531,0.0,0.0,77.02594618805391,80.72058383744736,24904.666666666668,24824.39743589743,40.71400394477006,131.43590737333804,0.0
61,HK.MHImain,2020-07-27 09:36:00,24878.0,24915.0,24943.0,24856.0,2437,60692575.0,0.0,0.0,24880.0,0,,0.001406752411575507,24953.530564339067,24870.06943566093,24911.8,77.88414180567997,76.26375960297669,3.2407644054065656,25.3648709246531,0.0,0.0,71.58289145971031,77.78858332391468,24904.666666666668,24829.2564102564,44.27218934910734,113.55549615376336,0.0
62,HK.MHImain,2020-07-27 09:39:00,24916.0,24937.0,24972.0,24913.0,2254,56222205.0,0.0,0.0,24915.0,0,,0.0008830022075054789,24963.00684877918,24875.393151220822,24919.2,82.45214320464947,78.32655413686761,8.25117813556372,25.3648709246531,0.0,0.0,64.49022567139234,71.0330211063855,24940.666666666668,24835.21794871794,49.17357001971994,142.96123968823335,0.0
63,HK.MHImain,2020-07-27 09:42:00,24936.0,24892.0,24963.0,24892.0,1735,43257708.0,0.0,0.0,24937.0,-1,-1.0,-0.001804547459598238,24961.786417853826,24864.613582146176,24913.2,71.30140069280242,75.98483632217922,-9.366871258753605,25.3648709246531,-1.0,0.0,59.161764074376286,65.07829373515963,24915.666666666668,24840.038461538446,52.024654832342584,96.91328771194469,-0.5
64,HK.MHImain,2020-07-27 09:45:00,24893.0,24874.0,24918.0,24848.0,2056,51148695.0,0.0,0.0,24892.0,-1,,-0.0007231238952273289,24946.36066723158,24852.839332768417,24899.6,57.960166505847155,69.97661305006854,-24.032893088442762,25.3648709246531,0.0,0.0,43.091650655610636,55.58121346712641,24880.0,24843.666666666653,52.30769230768937,46.30718954250327,-0.5
65,HK.MHImain,2020-07-27 09:48:00,24875.0,24878.0,24907.0,24850.0,1508,37522004.0,0.0,0.0,24874.0,-1,,0.00016081048484362093,24946.653556243476,24851.746443756525,24899.2,49.5979048602494,63.183710320128824,-27.171610919758848,25.3648709246531,0.0,0.0,25.39859102706714,42.550668585684676,24878.333333333332,24847.538461538454,51.69822485206994,39.71106278535393,-0.5
